0.01013	1.04243089261745
0.012662897727273	1.04929072483221
0.015195795454546	1.05615055704698
0.017728693181818	1.01899533557047
0.020261590909091	0.98184011409396
0.022794488636364	0.930642216290421
0.025327386363636	0.879444318486882
0.027860284090909	0.840034049725442
0.030393181818182	0.800623780964002
0.032926079545455	0.422338549978646
0.035458977272727	0.044053318993289
0.037991875	0.024759779740696
0.040524772727273	0.005466240488103
0.043057670454546	0.0047968664277
0.045590568181818	0.004127492367297
0.048123465909091	0.002573021894448
0.050656363636364	0.001018551421599
0.053189261363636	0.001268207446614
0.055722159090909	0.001517863471629
0.058255056818182	0.001833551931056
0.060787954545455	0.002149240390482
0.063320852272727	0.001965329215985
0.06585375	0.001781418041489
0.068386647727273	0.001673936772422
0.070919545454546	0.001566455503356
0.073452443181818	0.001434558758389
0.075985340909091	0.001302662013423
0.078518238636364	0.001147172471019
0.081051136363636	0.000991682928615
0.083584034090909	0.00085308819097
0.086116931818182	0.000714493453325
0.088649829545455	0.000598717867602
0.091182727272727	0.000482942281879
0.093715625	0.00038767176022
0.096248522727273	0.00029240123856
0.098781420454546	0.000230681757169
0.101314318181818	0.000168962275778
0.103847215909091	0.000125975826724
0.106380113636364	8.29893776693108E-05
0.108913011363636	6.15850793166565E-05
0.111445909090909	4.01807809640024E-05
0.113978806818182	2.95778828553997E-05
0.116511704545455	1.89749847467968E-05
0.119044602272727	1.55277608297742E-05
0.1215775	1.20805369127517E-05
0.124110397727273	1.47956070774863E-05
0.126643295454545	1.75106772422209E-05
0.129176193181818	2.11409395973154E-05
0.131709090909091	2.477120195241E-05
0.134241988636364	2.78828553996339E-05
0.136774886363636	3.09945088468578E-05
0.139307784090909	3.39536302623551E-05
